;coeditor1;coeditor2;count
4642;Brisson, Frédéric;Vincent, Josée;1
4643;Godbout, Patricia;Vincent, Josée;1
4644;Hébert, Pierre;Vincent, Josée;1
4645;Marcel Lajeunesse, Éric Leroux;Vincent, Josée;1
4646;Michon, Jacques;Vincent, Josée;1
4647;Pouliot, Suzanne;Vincent, Josée;1
4648;Drouin, de Sophie;Vincent, Josée;1
4649;Mylène Fréchette, Fanie St-Laurent;Vincent, Josée;1
4650;Luneau, Marie-Pier;la collaboration de Paul Aubin, avec;1
4651;Brisson, Frédéric;Luneau, Marie-Pier;1
4652;Godbout, Patricia;Luneau, Marie-Pier;1
4653;Hébert, Pierre;Luneau, Marie-Pier;1
4654;Luneau, Marie-Pier;Marcel Lajeunesse, Éric Leroux;1
4655;Luneau, Marie-Pier;Michon, Jacques;1
4656;Luneau, Marie-Pier;Pouliot, Suzanne;1
4657;Drouin, de Sophie;Luneau, Marie-Pier;1
4620;Berton-Charrière, Danièle;Jorrand, Sophie;1
4617;Jérémie, Christian;Vénuat, Monique;1
4568;Bélier, Corinne;Toulier, Bernard;1
4576;Ramaut, Alban;Traversier, Mélanie;1
4585;Pavy, Élise;Poulet, Françoise;1
4584;Tsimbidy, Myriam;Welfringer, Arnaud;1
4583;Poulet, Françoise;Tsimbidy, Myriam;1
4582;Pavy, Élise;Tsimbidy, Myriam;1
4578;Greenfield, Sayre;Troost, Linda;1
4577;Trévisi, Marion;Vissière, Laurent;1
4575;McShane, Angela;Town, Edward;1
4616;Bourguinat, Nicolas;Venayre, Sylvain;1
4574;Crone, Rosalind;Halsey, Katie;1
4573;Halsey, Katie;Towheed, Shafquat;1
4572;Crone, Rosalind;Towheed, Shafquat;1
4571;Rauseo, Chris;Toutain-Quittelier, Valentine;1
4570;Bélier, Corinne;Delorme, Franck;1
4569;Delorme, Franck;Toulier, Bernard;1
4586;Pavy, Élise;Welfringer, Arnaud;1
4587;Poulet, Françoise;Welfringer, Arnaud;1
4589;Nootens, Thierry;Turcot, Laurent;1
4593;Llinares, Sylviane;Ulbert, Jörg;1
4594;Alexander, Christine;Upfal, Annette;1
4595;Foster, Gretchen M.;Uphaus, Robert W.;1
4596;Hepner, Pascal;Valdher, Martine;1
4600;Reisse, Jacques;Van de Vyver, Gisèle;1
4602;Cossy, Valérie;Van Dijk, Suzan;1
4603;Moser-Verrey, Monique;Van Dijk, Suzan;1
4607;Ottway, Sheila;Van Gemert, Lia;1
4608;Van Gemert, Lia;van Dijk, Suzan;1
4610;Escalle, Marie-Christine Kok;Van Strien-Chardonneau, Madeleine;1
4611;Vanacker, Beatrijs;van Deinsen, Lieke;1
4612;Vasconcelos Vilar, Hermínia;da Cunha, Mafalda Soares;1
4613;Farrica, Fátima;Vasconcelos Vilar, Hermínia;1
4614;Farrica, Fátima;da Cunha, Mafalda Soares;1
4834;Alarcón, I.E. González;Silvestre, Yolanda B. Jover;1
4841;Mommer, Kerri;Rollin, Bernard E.;1
5477;Cox, Fiona;Schmidt-Hannisa, Hans-Walter;1
5312;Goyette, Julien;Lapointe, Martine-Emmanuelle;1
5326;Cordingley, Anthony;Manning, Céline Frigau;1
5321;Schreibman, Susan;Siemens, Ray;1
5317;Mander, W.J.;Sell, Alan P.F.;1
5316;Baltes, Paul B.;Smelser, Neil J.;1
5315;(ÉDIT.), Jürgen Siess;Diaz, Brigitte;1
5313;Hébert, Karine;Lapointe, Martine-Emmanuelle;1
5311;Goyette, Julien;Hébert, Karine;1
5328;Godwin, Denise;Lasalle, Thérèse;1
5310;Caumartin, Anne;Lapointe, Martine-Emmanuelle;1
5309;Caumartin, Anne;Hébert, Karine;1
5308;Caumartin, Anne;Goyette, Julien;1
5307;Girardini, Elisa;Henrot, Geneviève;1
5304;Tailleur, Sandrine;Urbain, Émilie;1
5303;Urbain, Émilie;Vaillancourt, Luc;1
5327;Cronk, Nicholas;Peeters, Kris;1
5329;Godwin, Denise;Weil, Michèle;1
5238;Dumas, Catherine;Zieger, Karl;1
5366;O’Gorman, Frank;Turner, Katherine;1
5387;Dufiet, Jean-Paul;Nardout-Lafarge, Élisabeth;1
5386;Bureau, Marie-France;Devinat, Mathieu;1
5384;Kord, Susanne;Richter, Simon;1
5383;Henke, Burkhard;Richter, Simon;1
5382;Henke, Burkhard;Kord, Susanne;1
5381;Jacques-Lefèvre, Nicole;Regard, Frédéric;1
5365;Lavocat, F.;Murcia, Cl.;1
5330;Lasalle, Thérèse;Weil, Michèle;1
5361;Couegnas, D.;Peyrache-Leborgne, D.;1
5339;Beaulande-Barraud, V.;Charageat, M.;1
5335;Israël, F.;Lederer, M.;1
5334;Blanc, Charles Le;Simonutti, Luisa;1
5333;Bianchi, Lorenzo;Minuti, Rolando;1
5332;Luzzatto, Sergio;Pedullà, Gabriele;1
5302;Tailleur, Sandrine;Vaillancourt, Luc;1
5301;Bouquet, François;Sainclivier, Jacqueline;1
5300;Godineau, Dominique;Sainclivier, Jacqueline;1
5258;Langlois, L.;Narbonne, J.-M.;1
5269;O’Brien, Eliza;Turner, Beatrice;1
5268;O’Brien, Eliza;Stark, Helen;1
5267;Chaouachi, Slaheddine;Montandon, Alain;1
5266;Kamps, Ivo;Singh, Jyotsna G.;1
5265;Chantin, Jean-Pierre;Martin, Philippe;1
5259;Bove, Laurent;Duflo, Colas;1
5257;Fortin, Matthieu;van der Schueren, Éric;1
5299;Bouquet, François;Godineau, Dominique;1
5254;Ribard, Dinah;Schapira, Nicolas;1
5249;Lemonnier-Delpy, Marie-Françoise;Pasteur, Paul;1
5248;Gest, Martine;Pasteur, Paul;1
5247;Gest, Martine;Lemonnier-Delpy, Marie-Françoise;1
5246;Bodinier, Bernard;Pasteur, Paul;1
5245;Bodinier, Bernard;Lemonnier-Delpy, Marie-Françoise;1
5270;Stark, Helen;Turner, Beatrice;1
5272;Boutoulle, Frédéric;Gomis, Stéphane;1
5273;Glaisyer, Natasha;Pennell, Sara;1
5274;Munns, Jessica;Richards, Penny;1
5275;Kahn, Victoria;Saccamano, Neil;1
5276;Coli, Daniela;Kahn, Victoria;1
5277;Coli, Daniela;Saccamano, Neil;1
5282;Hautebert, Joël;Soleil, Sylvain;1
5283;George, David J.;Gossip, Christopher J.;1
5285;Cook, Paul;Lee, Jean;1
5286;Giguère, Nicholas;Hétu, Dominique;1
5293;Capdevila, Luc;Godineau, Dominique;1
5294;Bouquet, François;Capdevila, Luc;1
5295;Cassagnes, Sophie;Godineau, Dominique;1
5296;Bouquet, François;Cassagnes, Sophie;1
5297;Cocaud, Martine;Godineau, Dominique;1
5298;Bouquet, François;Cocaud, Martine;1
5388;Colin, Claire;Conrad, Thomas;1
5389;Colin, Claire;Leblond, Aude;1
5390;Conrad, Thomas;Leblond, Aude;1
5449;Groß, Konrad;Klooß, Wolfgang;1
5455;Freund, Wolfgang;Guinand, Cédric;1
5454;Bennett, Peter;Dompnier, Bernard;1
5453;Gefen, Alexandre;Samoyault, Tiphaine;1
5452;Bödeker, Hans Erich;Veit, Patrice;1
5451;Klooß, Wolfgang;Nischik, Reingard M.;1
5450;Groß, Konrad;Nischik, Reingard M.;1
5445;Colantonio, Laurent;Fayolle, Caroline;1
5431;Gavoille, Élisabeth;de Weerdt-Pilorge, Marie-Paule;1
5441;Badinter, É.;Muzerelle, D.;1
5440;Bordreuil, Samuel;Bouvier, Alban;1
5436;DiPiero, Thomas;Gill, Pat;1
5435;Beck, Lauren;Ionescu, Christina;1
5434;Baird, Ileana;Ionescu, Christina;1
5433;Chardin, Philippe;de Weerdt-Pilorge, Marie-Paule;1
5456;Freund, Wolfgang;Seidel, Ralph;1
5457;Guinand, Cédric;Seidel, Ralph;1
5458;Lotterie, Florence;MacMahon, Darrin M.;1
5459;Araujo, Ana Lucia;Lévesque, Hélène;1
5460;Araujo, Ana Lucia;Vallée, Marie-Hélène;1
5461;Lévesque, Hélène;Vallée, Marie-Hélène;1
5462;Ayres-Bennett, Wendy;Rainsford, Thomas M.;1
5464;Mathias, Manon;O’Sullivan, Maria;1
5465;Mathias, Manon;Vorstman, Ruth;1
5466;O’Sullivan, Maria;Vorstman, Ruth;1
5468;Ambrus, Gauthier;Sherf, Guilhem;1
5469;Berriot-Salvadore, E.;Pascal, C.;1
5470;Debreuille, J.-Y.;Régnier, P.;1
5471;Ferrone, Vincenzo;Rossi, Paolo;1
5472;Berti, Silvia;Charles-Daubert, Françoise;1
5473;Berti, Silvia;Popkin, R.H.;1
5474;Charles-Daubert, Françoise;Popkin, R.H.;1
5432;Chardin, Philippe;Gavoille, Élisabeth;1
5430;Bernard, Nicolas;Chamerois, Gilles;1
5392;Kennan, Patricia Ann;Tempera, Mariangela;1
5400;Formigari, L.;Mauro, T. De;1
5406;Downing, Lisa;Unwin, Timothy;1
5405;Downing, Lisa;Stephens, Sonya;1
5404;Harkness, Nigel;Unwin, Timothy;1
5403;Harkness, Nigel;Stephens, Sonya;1
5402;Downing, Lisa;Harkness, Nigel;1
5401;Hassler, G.;Storost, J.;1
5399;Horgan, John C.;Roider, Karl A.;1
5429;Chamerois, Gilles;Martouzet, Denis;1
5398;Diaz, Brigitte;Meier, Franziska;1
5397;Anselmini, Julie;Meier, Franziska;1
5396;Anselmini, Julie;Diaz, Brigitte;1
5395;Santaliestra, Laura Oliván;Suner, Suna;1
5394;Anderson, Roberta;Suner, Suna;1
5393;Anderson, Roberta;Santaliestra, Laura Oliván;1
5407;Stephens, Sonya;Unwin, Timothy;1
5408;Luneau, Marie-Pier;Saint-Amand, Denis;1
5409;Kolderup, T.;Wåhlberg, M.;1
5411;Dufour, Philippe;Gendrel, Bernard;1
5412;Dufour, Philippe;Larroux, Guy;1
5413;Gendrel, Bernard;Larroux, Guy;1
5415;Martin, Laurent;Venayre, Sylvain;1
5416;Lüsebrink, Hans-Jürgen;Reichardt, R.;1
5417;Corvisier, A.;Jacquart, J.;1
5421;Gautier, Arlette;Laffont, Georges-Henri;1
5422;Laffont, Georges-Henri;Martouzet, Denis;1
5423;Bernard, Nicolas;Laffont, Georges-Henri;1
5424;Chamerois, Gilles;Laffont, Georges-Henri;1
5425;Gautier, Arlette;Martouzet, Denis;1
5426;Bernard, Nicolas;Gautier, Arlette;1
5427;Chamerois, Gilles;Gautier, Arlette;1
5428;Bernard, Nicolas;Martouzet, Denis;1
5244;Bodinier, Bernard;Gest, Martine;1
5226;Hamm, Jean-Jacques;Thériault, Patrick;1
4842;Gray, Carolyn M.;Rollin, Bernard E.;1
4995;Méchoulan, Éric;Ollier, Marie-Louise;1
5005;Birrer, Sybille;Lathion, Marie-Thérèse;1
5004;Birrer, Sybille;Ganzoni, Annetta;1
5003;Adert, Laurent;Eigenmann, Eric;1
5002;Schrader, Hans-Jürgen;Stern, Martin;1
5001;Ehrich-Haefeli, Verena;Stern, Martin;1
5000;Ehrich-Haefeli, Verena;Schrader, Hans-Jürgen;1
4994;Camelin, Colette;Louvel, Liliane;1
5007;Ganzoni, Annetta;Lathion, Marie-Thérèse;1
4993;Briand, Michel;Louvel, Liliane;1
4992;Briand, Michel;Camelin, Colette;1
4991;Berthiaume, Pierre;Vandendorpe, Christian;1
4989;Garand, Dominique;Hayward, Annette;1
3672;Marcellesi, M.-C.;Pont, A.-V.;1
4975;Jomand-Baudry, R.;Nuel, M.;1
5006;Birrer, Sybille;Weber, Ulrich;1
5008;Ganzoni, Annetta;Weber, Ulrich;1
5225;Watthee-Delmonte, Myriam;Zupancic, Metka;1
5024;Cifaerelli, Paola;Giacone, Franco;1
5030;Geyer, Paul;Redecker, Anke;1
5029;Geyer, Paul;Ladenthin, Volker;1
5028;Miura, Nobutaka;Nagami, Fumio;1
5027;Kahnemouinepour, J.;Shahverdiani, N.;1
5026;Berchtold, Jacques;Sutermeister, Anne-Catherine;1
5025;Berchtold, Jacques;Jakob, Michael;1
5022;Fleury-Seemüller, Michèle;Lescaze, Bernard;1
5009;Lathion, Marie-Thérèse;Weber, Ulrich;1
5021;Delhom, Pascal;Hirsch, Alfred;1
5019;Paulhan, Jean Kelly;Rioux, Jean-Pierre;1
5018;Guérin, Jeanyves;Rioux, Jean-Pierre;1
5017;Guérin, Jeanyves;Paulhan, Jean Kelly;1
5012;Collet, Olivier;Foehr, Yasmina;1
5011;Bloch, André;Schnyder, Peter;1
4972;Winter-Froemel, Esme;Zirker, Angelika;1
4971;Lewis, Ann;Seabrook, Michael;1
4970;Kimber, Gerri;Seabrook, Michael;1
4862;Bernd, Zila;Harel, Simon;1
4883;Arciszewska, Barbara;McKellar, Elizabeth;1
4876;Durand, Pascal;Sindaco, Sarah;1
4866;Luneau, Marie-Pier;Rajotte, Pierre;1
4865;Bernier, Stéphanie;Rajotte, Pierre;1
4864;Bernier, Stéphanie;Luneau, Marie-Pier;1
4863;Obszyński, Michal;Sawicka, Sylwia;1
4861;Chassay, Jean-François;Gervais, Bertrand;1
4969;Kimber, Gerri;Lewis, Ann;1
4860;Gaulin, Michel;Vaillancourt, Pierre-Louis;1
4859;Brunet, Manon;Lanthier, Pierre;1
4846;Lacoste, Francis;Lévêque, Laure;1
4845;Bkhairia, Hassen;Lévêque, Laure;1
4844;Bkhairia, Hassen;Lacoste, Francis;1
4843;Gray, Carolyn M.;Mommer, Kerri;1
4887;Brodziak, Sylvie;Catellin, Sylvie;1
4890;Asbach, Olaf;Malettke, Klaus;1
4891;Asbach, Olaf;Externbrink, Sven;1
4892;Externbrink, Sven;Malettke, Klaus;1
4893;Hüning, Dieter;Tuschling, Burkhard;1
4901;Darnton, Robert;Duhamel, Olivier;1
4902;Habib, Claude;Mouchard, Claude;1
4907;Bar-Levav, Avriel;Stuczynski, Claude B.;1
4908;Bar-Levav, Avriel;Heyd, Michael;1
4909;Heyd, Michael;Stuczynski, Claude B.;1
4911;Gillespie, Stuart;Hardie, Philip;1
4932;Fontius, Martin;Holzhey, Helmut;1
4944;Nisbet, H.B.;Rawson, Claude;1
4946;Moncond’huy, D.;Noudelmann, F;1
4966;Bolton, Lucy;Kimber, Gerri;1
4967;Bolton, Lucy;Lewis, Ann;1
4968;Bolton, Lucy;Seabrook, Michael;1
5031;Ladenthin, Volker;Redecker, Anke;1
5032;Cassin, Barbara;Ducimetière, Nicolas;1
5033;Ducimetière, Nicolas;Spurr, David;1
5146;la collaboration d’Antoine Faivre, avec;van den Broek, Roelof;1
5168;Pierssens, Michel;Wagneur, Jean-Didier;1
5167;Lefrère, Jean-Jacques;Wagneur, Jean-Didier;1
5165;Delègue, Yves;Fraisse, Luc;1
5160;Ansart, Pierre;Haroche, Claudine;1
5148;Brach, Jean-Pierre;van den Broek, Roelof;1
5147;Brach, Jean-Pierre;la collaboration d’Antoine Faivre, avec;1
5145;Brach, Jean-Pierre;Hanegraaff, Wouter J.;1
5120;McKay, Rea;Séguin, Marie-Thérèse;1
5144;Hanegraaff, Wouter J.;van den Broek, Roelof;1
5143;Hanegraaff, Wouter J.;la collaboration d’Antoine Faivre, avec;1
5133;Cabaret, Florence;Vienne-Guerrin, Nathalie;1
5132;Boucher, François-Emmanuël;Przychodzen, Janusz;1
5131;Boucher, François-Emmanuël;David, Sylvain;1
5130;David, Sylvain;Przychodzen, Janusz;1
5169;Besson, Florian;Synowiecki, Jan;1
5177;Berthoud-Papandropoulou, Ionna;Quiroz, Gustavo;1
5178;Quiroz, Gustavo;Thommsen, Evelyne;1
5179;Quiroz, Gustavo;Vogel, Christina;1
5180;Berthoud-Papandropoulou, Ionna;Thommsen, Evelyne;1
5181;Berthoud-Papandropoulou, Ionna;Vogel, Christina;1
5182;Thommsen, Evelyne;Vogel, Christina;1
5187;Alsvik, Ola;Hosar, Hans P.;1
5188;Alsvik, Ola;Wiig, Marianne;1
5189;Hosar, Hans P.;Wiig, Marianne;1
5199;Gilby, Emma;Haustein, Katja;1
5210;Marchetti, Giancarlo;Rignani, Orsola;1
5211;Marchetti, Giancarlo;Sorge, Valeria;1
5212;Rignani, Orsola;Sorge, Valeria;1
5213;Clarence-Smith, William Gervase;Topik, Steven;1
5215;Jackson, Wallace;Yoder, Paul;1
5221;Rémi-Giraud, Sylvianne;Rétat, Pierre;1
5129;Tomm, Jillian;Virr, Richard;1
5119;Hartigan, Shannon;Séguin, Marie-Thérèse;1
5034;Goldsmith, Elizabeth;Goodman, Dena;1
5053;Irimia, Mihaela;Manea, Dragoş;1
5059;Kong, M.;Monteiro, R.;1
5058;Cunha, J.;Epifânio, R.;1
5057;Epifânio, R.;Natário, C.;1
5056;Cunha, J.;Natário, C.;1
5055;Manea, Dragoş;Paris, Andreea;1
5054;Irimia, Mihaela;Paris, Andreea;1
5052;Epifânio, Renato;Santos, Octávio dos;1
5118;Hartigan, Shannon;McKay, Rea;1
5051;Epifânio, Renato;Teixeira, António Braz;1
5050;Santos, Octávio dos;Teixeira, António Braz;1
5049;Bernardo, Luís Manuel A. V.;Ferrão, Leonor;1
5048;Petey-Girard, Bruno;Plagnol-Diéval, Marie-Emmanuelle;1
5039;Skogan, Wesley;de Maillard, Jacques;1
5038;Badiou-Monferran, Claire;Verjans, Thomas;1
5060;Kong, M.;Neto, M.;1
5061;Monteiro, R.;Neto, M.;1
5082;Riesz, János;Schmidt-Hannisa, Hans-Walter;1
5083;Chevillot, Frédérique;Trout, Colette;1
5090;Harper, Marjorie;Vance, Michael;1
5091;Bell, Bill;Bennett, Philip;1
5097;Herman, Jan;Kremer, Natjalie;1
5098;Herman, Jan;Swiatkowska, Marcela;1
5099;Kremer, Natjalie;Swiatkowska, Marcela;1
5100;Pokojska, A.;Romanowska, A.;1
5101;Dimke-Kamola, Joanna;Loba, Anna;1
5102;Dygul, Jolanta;Kulesza, Monika;1
5103;Dygul, Jolanta;Sobczyk, Agata;1
5104;Kulesza, Monika;Sobczyk, Agata;1
5105;Górnikiewicz, Joanna;Marczuk, Barbara;1
5106;Górnikiewicz, Joanna;Piechnik, Iwona;1
5107;Marczuk, Barbara;Piechnik, Iwona;1
3673;Mardaga, Pierre;Philippot, avec Paul;1
3086;Hahn-Godefroy, Johan Dietrich;Hiernard, Jean;1
3671;Etambala, Mathieu Zana Aziza;Mantuba-Ngoma, Mabiala;1
1303;Desmette, Philippe;Piret, Bérengère;1
1310;Brucculeri, Antonio;Cuneo, Cristina;1
1309;Bru, Thérèse;de la Forêt d’Armaillé, Solène;1
1308;Brown, Howard G.;Miller, Judith A.;1
1307;Piret, Bérengère;Simon, Nicolas;1
1306;Glansdorff, Sophie;Simon, Nicolas;1
1305;Glansdorff, Sophie;Piret, Bérengère;1
1304;Desmette, Philippe;Simon, Nicolas;1
1302;Desmette, Philippe;Glansdorff, Sophie;1
1313;Barlösius, Eva;Bruegel, Martin;1
1301;Broux, Pierre-Olivier de;Simon, Nicolas;1
1300;Broux, Pierre-Olivier de;Piret, Bérengère;1
1299;Broux, Pierre-Olivier de;Glansdorff, Sophie;1
1298;Broux, Pierre-Olivier de;Desmette, Philippe;1
1297;Laforest, Guy;Tanguay, Yves;1
1296;Gagnon, Alain-G.;Tanguay, Yves;1
1295;Gagnon, Alain-G.;Laforest, Guy;1
1312;Bruegel, Martin;Nicoud, Marilyn;1
1314;Barlösius, Eva;Nicoud, Marilyn;1
1006;Bonnain, R.;Goy, J.;1
1324;Nicolle, Patrick;de Mazières, François;1
1337;Bullard, Rebecca;Carnell, Rachel;1
1335;Bouëdec, Gérard Le;Buchet, Christian;1
1334;Buchet, Christian;Thomasset, Claude;1
1333;Buchenau, Barbara;Paatz, Annette;1
1327;Guyotjeannin, Olivier;Moriceau, Jean-Marc;1
1326;Brunel, Ghislain;Moriceau, Jean-Marc;1
1325;Brunel, Ghislain;Guyotjeannin, Olivier;1
1323;Bruneau, Joël;de Mazières, François;1
1315;Bruland, Kristine;Gerritsen, Anne;1
1322;Bruneau, Joël;Nicolle, Patrick;1
1321;Brulotte, Gaëtan;Phillips, John;1
1320;Hudson, Pat;Riello, Giorgio;1
1319;Gerritsen, Anne;Riello, Giorgio;1
1318;Gerritsen, Anne;Hudson, Pat;1
1317;Bruland, Kristine;Riello, Giorgio;1
1316;Bruland, Kristine;Hudson, Pat;1
1294;Brouillet, Eugénie;Tanguay, Yves;1
1293;Brouillet, Eugénie;Laforest, Guy;1
1292;Brouillet, Eugénie;Gagnon, Alain-G.;1
1242;Brenner, Michael;Kaufmann, Uri R.;1
1250;Bret-Vitoz, Renaud;Haesebroeck, Elise Van;1
1249;Haesbroeck, Élise Van;Vincent-Arnaud, Nathalie;1
1247;Bret-Vitoz, Renaud;Haesbroeck, Élise Van;1
1246;Lucchini, François;Maingon, Claire;1
1245;Brennetot, Arnaud;Maingon, Claire;1
1244;Brennetot, Arnaud;Lucchini, François;1
1243;Caron, Vicki;Kaufmann, Uri R.;1
1241;Brenner, Michael;Caron, Vicki;1
1287;Brossard, Nicole;Girouard, Lisette;1
1237;Bremer, Thomas;Gagnoud, Andréa;1
1236;Sabor, Peter;Todd, Janet;1
1235;Bree, Linda;Todd, Janet;1
1234;Bree, Linda;Sabor, Peter;1
1230;Bravo, Paloma;d’Amico, Juan-Carlos;1
1229;Bräutigam, Bernd;Damereau, Burghard;1
1228;Braun, Theodore E.D.;Radner, John B.;1
1251;Haesebroeck, Elise Van;Vincent-Arnaud, Nathalie;1
1255;Bret, Jean-Noël;Cahen-Maurel, Laure;1
1258;Bret, Patrice;Peiffer, Jeanne;1
1260;Breton, Nicolas;Guillemin, Thomas;1
1279;Guimera, Augustin;Hicks, Peter;1
1278;Broers, Michael;Guimera, Augustin;1
1277;Broers, Michael;Hicks, Peter;1
1276;Brodeur, Raymond;Caulier, Brigitte;1
1273;Brissard, Françoise;Wick, Gabriel;1
1272;Briegel, Françoise;Milbach, Sylvain;1
1271;Briegel, Françoise;Porret, Michel;1
1270;Dubel, Sandrine;Eissen, Ariane;1
1269;Briand, Michel;Eissen, Ariane;1
1268;Briand, Michel;Dubel, Sandrine;1
1265;Brewer, John;Porter, Roy;1
1264;Brewer, Daniel;Hayes, Julie Candler;1
1263;Bretschneider, Falk;Duhamelle, Christophe;1
1262;Guillemin, Thomas;Lunel, Frédéric;1
1261;Breton, Nicolas;Lunel, Frédéric;1
1338;Bullivant, Stephen;Ruse, Michael;1
1339;Burden, Michael;Thorp, Jennifer;1
1340;Burdra, Paul;Schellenberg, Betty;1
1407;Fœssel, Michaël;Pradelle, Dominique;1
1418;Audegean, Philippe;Campanini, Magda;1
1413;Grandjean, Antoine;Römer, Inga;1
1412;Ehrsam, Raphaël;Römer, Inga;1
1411;Ehrsam, Raphaël;Grandjean, Antoine;1
1410;Calori, François;Römer, Inga;1
1409;Calori, François;Grandjean, Antoine;1
1408;Calori, François;Ehrsam, Raphaël;1
1406;Calori, François;Pradelle, Dominique;1
1393;Cadilhon, François;Mao, Caroline Le;1
1405;Calori, François;Fœssel, Michaël;1
1404;Callahan, Kevin J.;Curtis, Sarah A.;1
1403;Callaghan, Madeleine;Howe, Anthony;1
1402;Knopper, Françoise;Saint-Gille, Anne-Marie;1
1401;Cahn, Jean-Paul;Saint-Gille, Anne-Marie;1
1400;Cahn, Jean-Paul;Knopper, Françoise;1
1399;Cahen, Raphaël;Laurent-Bonne, Nicolas;1
1419;Campanini, Magda;Carnevali, Barbara;1
1420;Audegean, Philippe;Carnevali, Barbara;1
1421;Campbell-Kelly, M.;Croarken, M.;1
1422;Campbell-Kelly, M.;Flood, R.;1
1446;Capdevila, Luc;Iturra, Jimena Paz Obregón;1
1442;Guyotjeannin, Olivier;Poncet, Olivier;1
1441;Canteaut, Olivier;Poncet, Olivier;1
1440;Canteaut, Olivier;Guyotjeannin, Olivier;1
1439;Cantafio Casamaggi, Valerio;Saint-Martin, Armelle;1
1438;Cannady, Lauren R.;Ferng, Jennifer;1
1437;Canepari, Éléonora;Régnard, Céline;1
1436;Candido, Mariana P.;Jones, Adam;1
1429;Kaiser, Thomas E.;Linton, Marisa;1
1428;Campbell, Peter R.;Linton, Marisa;1
1427;Campbell, Peter R.;Kaiser, Thomas E.;1
1426;Flood, R.;Robson, E.;1
1425;Croarken, M.;Robson, E.;1
1424;Croarken, M.;Flood, R.;1
1423;Campbell-Kelly, M.;Robson, E.;1
1395;Caesar, Matthieu;Schnyder, Marco;1
1392;Cadilhon, François;Figeac, Michel;1
1341;Burgard, Chrystèle;Chenet, Françoise;1
1350;Hammond, Nicholas;Wilson, Emma;1
1364;Burrows, Simon;Conlin, Jonathan;1
1358;Burnand, Léonard;Paschoud, Adrien;1
1357;Burnage, Sarah;Edwards, Jason;1
1356;Burke, Peter;Hsia, Ronnie Po-Chia;1
1355;Krumenacker, de Yves;la collaboration de Gilles Bertrand, avec;1
1354;Burkardt, Albrecht;Krumenacker, de Yves;1
1353;Burkardt, Albrecht;la collaboration de Gilles Bertrand, avec;1
1349;Burgwinkle, William;Wilson, Emma;1
1388;Mollier, Jean-Yves;Parfait, Claire;1
1348;Burgwinkle, William;Hammond, Nicholas;1
1347;Segalen, Martine;Zonabend, Françoise;1
1346;Klapisch-Zuber, Christiane;Zonabend, Françoise;1
1345;Klapisch-Zuber, Christiane;Segalen, Martine;1
1344;Burguière, André;Zonabend, Françoise;1
1343;Burguière, André;Segalen, Martine;1
1342;Burguière, André;Klapisch-Zuber, Christiane;1
1365;Burrows, Simon;Goulbourne, Russell;1
1366;Burrows, Simon;Mainz, Valerie;1
1367;Conlin, Jonathan;Goulbourne, Russell;1
1368;Conlin, Jonathan;Mainz, Valerie;1
1387;Cooper-Richet, Diana;Parfait, Claire;1
1386;Cooper-Richet, Diana;Mollier, Jean-Yves;1
1385;Cachin, Marie-Françoise;Parfait, Claire;1
1384;Cachin, Marie-Françoise;Mollier, Jean-Yves;1
1383;Cachin, Marie-Françoise;Cooper-Richet, Diana;1
1382;Cabantous, Alain;Walter, François;1
1381;Cabanel, Patrick;Joutard, Philippe;1
1380;Cabanel, Patrick;Gervereau, Laurent;1
1379;Bycroft, Michael;Dupré, Sven;1
1378;Buzon, Christine de;Richard-Pauchet, Odile;1
1377;Büttgen, Philippe;Duhamelle, Christophe;1
1376;Basso, Luca Lo;Raveux, Olivier;1
1375;Basso, Luca Lo;Buti, Gilbert;1
1374;Buti, Gilbert;Hrodej, Philippe;1
1369;Goulbourne, Russell;Mainz, Valerie;1
1227;Braun, Theodore E.D.;McCarthy, John A.;1
1226;Braun, Theodore E. D.;Robichez, Guillaume;1
1225;Braudel, Fernand;Labrousse, Ernest;1
1074;Desjardins, Lucie;Wicky, Érika;1
1081;Bouissou, Sylvie;Serre, Solveig;1
1080;Bouissou, Sylvie;Sadler, Graham;1
1079;Bougy, Catherine;Poirey, Sophie;1
1078;Bougeard, Christian;Prigent, François;1
1077;Fernandez-Masaguer, Victoria;de la Gorce, Jérôme;1
1076;Bouffard, Mickaël;Fernandez-Masaguer, Victoria;1
1075;Bouffard, Mickaël;de la Gorce, Jérôme;1
1073;Desjardins, Lucie;Perras, Jean-Alexandre;1
1063;Bouchet, Thomas;Jarrige, François;1
1071;Bouffard, Mickaël;Desjardins, Lucie;1
1070;Bouffard, Mickaël;Wicky, Érika;1
1069;Bouffard, Mickaël;Perras, Jean-Alexandre;1
1068;Schirn, Christian;Vinciguerra, Jean-Michel;1
1067;Bouffard, Mickaël;Vinciguerra, Jean-Michel;1
1066;Bouffard, Mickaël;Schirn, Christian;1
1065;Boudon-Millot, Véronique;Micheau, Françoise;1
1082;Sadler, Graham;Serre, Solveig;1
1086;Blanchard, François;Boulad-Ayoub, Josiane;1
1087;Boulad-Ayoub, Josiane;Grenon, Michel;1
1088;Boulad-Ayoub, Josiane;Klibansky, Raymond;1
1106;Faravel, Sylvie;Fernandez, Alexandre;1
1105;Bouneau, Christophe;Pernot, Michel;1
1104;Bouneau, Christophe;Lassalle, Maryse;1
1103;Bouneau, Christophe;Fernandez, Alexandre;1
